Index,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Rented Bike Count,Autumn,Spring,Summer,Winter,Holiday,No Holiday,Func _No,Func _Yes
6431,23,22.9,78,1.4,2000,18.8,0.0,0.0,0.0,1357,0,0,1,0,0,1,0,1
6432,0,22.8,78,1.5,2000,18.7,0.0,0.0,0.0,1163,0,0,1,0,0,1,0,1
6433,1,22.5,80,0.6,2000,18.8,0.0,0.0,0.0,769,0,0,1,0,0,1,0,1
6434,2,22.1,84,0.6,2000,19.2,0.0,0.0,0.0,600,0,0,1,0,0,1,0,1
6435,3,21.6,85,0.1,1982,18.9,0.0,0.0,0.0,426,0,0,1,0,0,1,0,1
6436,4,21.2,86,0.5,1724,18.7,0.0,0.0,0.0,290,0,0,1,0,0,1,0,1
6437,5,20.7,88,0.6,1100,18.6,0.0,0.0,0.0,188,0,0,1,0,0,1,0,1
6438,6,20.4,88,0.6,1064,18.3,0.0,0.0,0.0,243,0,0,1,0,0,1,0,1
6439,7,20.7,85,0.5,1052,18.0,0.11,0.0,0.0,381,0,0,1,0,0,1,0,1
6440,8,22.1,74,1.0,1479,17.2,0.77,0.0,0.0,566,0,0,1,0,0,1,0,1
6441,9,24.2,64,1.2,1985,16.9,1.48,0.0,0.0,725,0,0,1,0,0,1,0,1
6442,10,26.3,53,1.6,2000,15.9,2.19,0.0,0.0,681,0,0,1,0,0,1,0,1
6443,11,28.0,46,1.7,1990,15.2,2.73,0.0,0.0,791,0,0,1,0,0,1,0,1
6444,12,28.9,42,2.0,1975,14.6,2.5,0.0,0.0,1070,0,0,1,0,0,1,0,1
6445,13,27.8,54,3.5,2000,17.6,1.15,0.0,0.0,657,0,0,1,0,0,1,0,1
6446,14,25.8,69,3.6,1309,19.6,0.56,0.1,0.0,417,0,0,1,0,0,1,0,1
6447,15,24.3,64,1.8,1931,17.0,0.59,0.0,0.0,782,0,0,1,0,0,1,0,1
6448,16,23.5,56,2.3,2000,14.2,0.5,0.1,0.0,1025,0,0,1,0,0,1,0,1
6449,17,23.5,58,1.2,2000,14.7,0.52,0.0,0.0,1399,0,0,1,0,0,1,0,1
6450,18,23.4,67,0.6,2000,16.9,0.36,0.0,0.0,1479,0,0,1,0,0,1,0,1
6451,19,22.7,69,1.9,2000,16.7,0.08,0.0,0.0,1596,0,0,1,0,0,1,0,1
6452,20,22.4,64,0.8,2000,15.2,0.0,0.0,0.0,1674,0,0,1,0,0,1,0,1
6453,21,22.5,65,1.1,2000,15.5,0.0,0.0,0.0,1276,0,0,1,0,0,1,0,1
6454,22,21.2,81,1.0,1808,17.8,0.0,1.3,0.0,764,0,0,1,0,0,1,0,1
6455,23,20.8,84,0.9,1078,17.9,0.0,0.5,0.0,348,0,0,1,0,0,1,0,1
6456,0,20.5,85,1.0,2000,17.8,0.0,0.0,0.0,325,0,0,1,0,0,1,0,1
6457,1,20.5,89,0.5,235,18.6,0.0,1.5,0.0,61,0,0,1,0,0,1,0,1
6458,2,20.3,97,0.7,315,19.8,0.0,1.0,0.0,44,0,0,1,0,0,1,0,1
6459,3,20.3,97,0.4,200,19.8,0.0,1.5,0.0,22,0,0,1,0,0,1,0,1
6460,4,20.5,97,0.1,257,20.0,0.0,3.5,0.0,27,0,0,1,0,0,1,0,1
6461,5,20.5,97,0.4,384,20.0,0.0,3.0,0.0,38,0,0,1,0,0,1,0,1
6462,6,20.6,98,0.7,626,20.2,0.0,1.0,0.0,47,0,0,1,0,0,1,0,1
6463,7,20.8,98,0.5,299,20.4,0.02,2.0,0.0,103,0,0,1,0,0,1,0,1
6464,8,21.3,97,1.3,1029,20.7,0.17,0.5,0.0,328,0,0,1,0,0,1,0,1
6465,9,21.5,97,0.9,1543,20.9,0.19,0.5,0.0,75,0,0,1,0,0,1,0,1
6466,10,21.7,97,1.0,1249,21.1,0.29,2.5,0.0,104,0,0,1,0,0,1,0,1
6467,11,22.0,96,1.6,602,21.3,0.36,0.5,0.0,148,0,0,1,0,0,1,0,1
6468,12,22.6,90,1.4,1963,20.8,1.02,1.0,0.0,137,0,0,1,0,0,1,0,1
6469,13,22.9,92,1.2,459,21.5,1.09,0.5,0.0,149,0,0,1,0,0,1,0,1
6470,14,23.3,89,1.5,1435,21.3,1.23,0.5,0.0,231,0,0,1,0,0,1,0,1
6471,15,24.4,87,1.5,1153,22.0,1.44,0.0,0.0,580,0,0,1,0,0,1,0,1
6472,16,24.7,85,1.2,1143,22.0,0.99,0.0,0.0,886,0,0,1,0,0,1,0,1
6473,17,24.9,82,0.9,2000,21.6,0.67,0.0,0.0,1356,0,0,1,0,0,1,0,1
6474,18,24.8,83,0.8,1947,21.7,0.26,0.0,0.0,2153,0,0,1,0,0,1,0,1
6475,19,24.7,83,0.4,2000,21.6,0.1,0.0,0.0,1615,0,0,1,0,0,1,0,1
6476,20,24.4,85,0.7,2000,21.7,0.01,0.0,0.0,1560,0,0,1,0,0,1,0,1
6477,21,23.9,88,0.8,2000,21.7,0.0,0.0,0.0,1762,0,0,1,0,0,1,0,1
6478,22,23.5,88,0.6,2000,21.3,0.0,0.0,0.0,1571,0,0,1,0,0,1,0,1
6479,23,23.6,87,0.6,2000,21.3,0.0,0.0,0.0,1113,0,0,1,0,0,1,0,1
6480,0,23.5,88,0.6,2000,21.3,0.0,0.0,0.0,870,0,0,1,0,0,1,0,1
6481,1,23.1,94,0.6,2000,22.0,0.0,0.0,0.0,653,0,0,1,0,0,1,0,1
6482,2,23.2,88,0.6,2000,21.0,0.0,0.0,0.0,482,0,0,1,0,0,1,0,1
6483,3,22.9,93,0.6,2000,21.7,0.0,0.0,0.0,281,0,0,1,0,0,1,0,1
6484,4,22.6,95,0.4,1919,21.7,0.0,0.0,0.0,200,0,0,1,0,0,1,0,1
6485,5,22.5,96,0.3,1605,21.8,0.0,0.0,0.0,218,0,0,1,0,0,1,0,1
6486,6,22.5,90,0.6,1149,20.7,0.0,0.0,0.0,581,0,0,1,0,0,1,0,1
6487,7,22.6,88,0.8,2000,20.5,0.06,0.0,0.0,1182,0,0,1,0,0,1,0,1
6488,8,23.4,83,0.8,1998,20.3,0.32,0.0,0.0,1841,0,0,1,0,0,1,0,1
6489,9,24.2,80,1.2,1708,20.5,0.57,0.0,0.0,865,0,0,1,0,0,1,0,1
6490,10,25.4,75,0.7,1995,20.6,0.96,0.0,0.0,670,0,0,1,0,0,1,0,1
6491,11,25.9,79,1.7,1900,21.9,0.9,0.0,0.0,411,0,0,1,0,0,1,0,1
6492,12,25.2,89,1.4,340,23.2,0.32,2.0,0.0,25,0,0,1,0,0,1,0,1
6495,15,25.2,96,0.6,1754,24.5,0.51,0.5,0.0,122,0,0,1,0,0,1,0,1
6496,16,25.0,97,0.7,1181,24.4,0.17,2.5,0.0,60,0,0,1,0,0,1,0,1
6497,17,24.8,96,1.8,564,24.1,0.14,2.5,0.0,39,0,0,1,0,0,1,0,1
6502,22,22.9,97,1.3,2000,22.3,0.0,0.5,0.0,64,0,0,1,0,0,1,0,1
6503,23,22.8,97,1.0,600,22.2,0.0,3.5,0.0,59,0,0,1,0,0,1,0,1
6504,0,22.7,96,0.3,2000,22.0,0.0,1.0,0.0,208,0,0,1,0,0,1,0,1
6505,1,22.8,97,0.5,2000,22.2,0.0,0.5,0.0,334,0,0,1,0,0,1,0,1
6506,2,24.2,91,3.6,1735,22.6,0.0,0.0,0.0,243,0,0,1,0,0,1,0,1
6507,3,24.5,87,4.3,1985,22.1,0.0,0.0,0.0,171,0,0,1,0,0,1,0,1
6508,4,24.6,86,4.0,1968,22.0,0.0,0.0,0.0,128,0,0,1,0,0,1,0,1
6509,5,24.6,87,3.6,1966,22.2,0.0,0.0,0.0,109,0,0,1,0,0,1,0,1
6510,6,24.7,85,3.8,2000,22.0,0.0,0.0,0.0,346,0,0,1,0,0,1,0,1
6511,7,25.0,85,3.0,2000,22.2,0.02,0.0,0.0,862,0,0,1,0,0,1,0,1
6512,8,25.3,83,3.4,1982,22.1,0.14,0.0,0.0,1595,0,0,1,0,0,1,0,1
6513,9,25.8,79,2.7,1963,21.8,0.3,0.0,0.0,867,0,0,1,0,0,1,0,1
6514,10,26.4,78,2.7,2000,22.2,0.44,0.0,0.0,642,0,0,1,0,0,1,0,1
6515,11,26.9,74,3.2,2000,21.8,0.45,0.0,0.0,671,0,0,1,0,0,1,0,1
6516,12,27.4,72,4.2,1989,21.8,0.54,0.0,0.0,648,0,0,1,0,0,1,0,1
6517,13,27.1,75,3.7,1972,22.2,0.28,0.0,0.0,540,0,0,1,0,0,1,0,1
6518,14,26.8,77,3.5,1965,22.4,0.11,0.0,0.0,490,0,0,1,0,0,1,0,1
6519,15,26.9,77,2.5,1937,22.5,0.26,0.0,0.0,583,0,0,1,0,0,1,0,1
6520,16,27.0,76,3.8,1875,22.3,0.21,0.0,0.0,193,0,0,1,0,0,1,0,1
6521,17,24.6,93,0.9,1451,23.3,0.0,1.5,0.0,160,0,0,1,0,0,1,0,1
6522,18,23.9,96,0.2,991,23.2,0.0,1.5,0.0,57,0,0,1,0,0,1,0,1
6527,23,24.2,94,0.9,1808,23.1,0.0,1.0,0.0,198,0,0,1,0,0,1,0,1
6528,0,24.7,94,2.8,1270,23.6,0.0,0.0,0.0,214,0,0,1,0,0,1,0,1
6529,1,24.9,92,2.2,1125,23.5,0.0,0.5,0.0,99,0,0,1,0,0,1,0,1
6531,3,24.1,97,2.5,1989,23.5,0.0,1.5,0.0,81,0,0,1,0,0,1,0,1
6532,4,23.9,96,0.4,1797,23.2,0.0,0.0,0.0,42,0,0,1,0,0,1,0,1
6533,5,24.0,97,0.9,1347,23.4,0.0,0.5,0.0,73,0,0,1,0,0,1,0,1
6534,6,24.2,96,1.6,1206,23.5,0.0,0.0,0.0,285,0,0,1,0,0,1,0,1
6535,7,24.3,96,1.4,1025,23.6,0.04,0.0,0.0,771,0,0,1,0,0,1,0,1
6536,8,24.6,96,1.0,883,23.9,0.19,0.0,0.0,1330,0,0,1,0,0,1,0,1
6537,9,25.0,92,1.1,782,23.6,0.39,0.0,0.0,846,0,0,1,0,0,1,0,1
6538,10,26.1,81,1.5,860,22.5,1.05,0.0,0.0,589,0,0,1,0,0,1,0,1
6539,11,26.2,82,2.6,834,22.8,0.59,0.0,0.0,716,0,0,1,0,0,1,0,1
6540,12,27.0,74,2.5,915,21.9,0.94,0.0,0.0,768,0,0,1,0,0,1,0,1
6541,13,28.2,66,2.2,1006,21.2,1.81,0.0,0.0,865,0,0,1,0,0,1,0,1
6542,14,27.5,66,2.8,989,20.5,0.76,0.0,0.0,837,0,0,1,0,0,1,0,1
6543,15,27.2,69,3.5,963,21.0,0.95,0.0,0.0,982,0,0,1,0,0,1,0,1
6544,16,27.6,68,2.1,1038,21.1,1.46,0.0,0.0,1142,0,0,1,0,0,1,0,1
6545,17,26.8,73,2.6,916,21.5,0.37,0.0,0.0,1473,0,0,1,0,0,1,0,1
6546,18,26.1,72,2.4,1066,20.6,0.19,0.0,0.0,1887,0,0,1,0,0,1,0,1
6547,19,25.1,74,2.1,1105,20.1,0.0,0.5,0.0,1707,0,0,1,0,0,1,0,1
6548,20,24.9,70,1.2,1377,19.0,0.0,0.0,0.0,1685,0,0,1,0,0,1,0,1
6549,21,24.8,72,1.4,1298,19.4,0.0,0.0,0.0,1732,0,0,1,0,0,1,0,1
6550,22,24.6,71,1.5,1319,18.9,0.0,0.0,0.0,1582,0,0,1,0,0,1,0,1
6551,23,24.3,71,0.8,1549,18.6,0.0,0.0,0.0,1173,0,0,1,0,0,1,0,1
6552,0,23.9,75,1.7,1192,19.1,0.0,0.0,0.0,861,0,0,1,0,0,1,0,1
6553,1,23.7,77,1.1,1099,19.4,0.0,0.0,0.0,652,0,0,1,0,0,1,0,1
6554,2,23.4,79,0.4,1045,19.5,0.0,0.0,0.0,381,0,0,1,0,0,1,0,1
6555,3,23.3,81,1.7,1068,19.8,0.0,0.0,0.0,297,0,0,1,0,0,1,0,1
6556,4,23.2,83,1.6,1102,20.1,0.0,0.0,0.0,170,0,0,1,0,0,1,0,1
6557,5,23.1,84,0.5,1022,20.2,0.0,0.0,0.0,217,0,0,1,0,0,1,0,1
6558,6,22.9,83,0.0,1239,19.8,0.0,0.0,0.0,436,0,0,1,0,0,1,0,1
6559,7,22.9,83,0.6,1127,19.8,0.01,0.0,0.0,828,0,0,1,0,0,1,0,1
6560,8,23.1,80,0.2,1066,19.4,0.27,0.1,0.0,1686,0,0,1,0,0,1,0,1
6561,9,24.1,69,0.9,1662,18.0,0.76,0.0,0.0,1049,0,0,1,0,0,1,0,1
6562,10,25.5,53,2.3,1843,15.2,1.81,0.0,0.0,794,0,0,1,0,0,1,0,1
6563,11,26.7,51,2.7,1925,15.7,2.65,0.0,0.0,868,0,0,1,0,0,1,0,1
6564,12,27.8,47,2.9,1905,15.4,2.99,0.0,0.0,982,0,0,1,0,0,1,0,1
6565,13,28.7,46,2.6,1815,15.9,3.1,0.0,0.0,965,0,0,1,0,0,1,0,1
6566,14,29.3,41,1.9,1928,14.6,3.0,0.0,0.0,987,0,0,1,0,0,1,0,1
6567,15,30.3,41,2.5,1864,15.5,2.72,0.0,0.0,1119,0,0,1,0,0,1,0,1
6568,16,29.7,51,3.0,2000,18.4,2.27,0.0,0.0,1404,0,0,1,0,0,1,0,1
6569,17,29.1,49,2.8,1969,17.2,1.57,0.0,0.0,1869,0,0,1,0,0,1,0,1
6571,19,26.5,69,2.3,2000,20.3,0.18,0.0,0.0,2372,0,0,1,0,0,1,0,1
6572,20,25.4,74,1.6,2000,20.4,0.0,0.0,0.0,1995,0,0,1,0,0,1,0,1
6573,21,24.5,78,1.2,2000,20.4,0.0,0.0,0.0,1931,0,0,1,0,0,1,0,1
6574,22,24.1,80,0.9,1852,20.4,0.0,0.0,0.0,1789,0,0,1,0,0,1,0,1
6575,23,23.8,81,0.6,1893,20.3,0.0,0.0,0.0,1329,0,0,1,0,0,1,0,1
6576,0,23.2,83,0.5,1887,20.1,0.0,0.0,0.0,1075,1,0,0,0,0,1,0,1
6577,1,22.7,83,0.1,1940,19.6,0.0,0.0,0.0,975,1,0,0,0,0,1,0,1
6578,2,22.0,86,0.4,1703,19.5,0.0,0.0,0.0,785,1,0,0,0,0,1,0,1
6579,3,21.6,87,0.3,1579,19.3,0.0,0.0,0.0,514,1,0,0,0,0,1,0,1
6580,4,21.2,88,0.9,1183,19.1,0.0,0.0,0.0,338,1,0,0,0,0,1,0,1
6581,5,21.1,87,0.6,1116,18.8,0.0,0.0,0.0,260,1,0,0,0,0,1,0,1
6582,6,20.9,87,0.7,1198,18.6,0.0,0.0,0.0,362,1,0,0,0,0,1,0,1
6583,7,21.1,81,1.0,1738,17.7,0.14,0.0,0.0,511,1,0,0,0,0,1,0,1
6584,8,22.3,64,1.7,2000,15.1,0.75,0.0,0.0,812,1,0,0,0,0,1,0,1
6585,9,24.1,56,2.1,1956,14.7,1.46,0.0,0.0,925,1,0,0,0,0,1,0,1
6586,10,26.0,54,1.5,2000,15.9,2.13,0.0,0.0,861,1,0,0,0,0,1,0,1
6587,11,27.6,47,1.2,2000,15.2,2.63,0.0,0.0,981,1,0,0,0,0,1,0,1
6588,12,28.9,46,1.6,1966,16.1,2.96,0.0,0.0,1086,1,0,0,0,0,1,0,1
6589,13,29.4,48,1.9,1942,17.2,2.88,0.0,0.0,1303,1,0,0,0,0,1,0,1
6590,14,29.7,42,1.4,2000,15.4,2.37,0.0,0.0,1371,1,0,0,0,0,1,0,1
6591,15,30.0,45,0.9,2000,16.7,2.1,0.0,0.0,1480,1,0,0,0,0,1,0,1
6592,16,30.5,41,1.4,1930,15.7,1.95,0.0,0.0,1678,1,0,0,0,0,1,0,1
6593,17,29.6,42,1.3,2000,15.3,0.98,0.0,0.0,1845,1,0,0,0,0,1,0,1
6594,18,28.8,46,1.3,2000,16.0,0.58,0.0,0.0,1892,1,0,0,0,0,1,0,1
6595,19,27.8,48,1.1,2000,15.7,0.08,0.0,0.0,1891,1,0,0,0,0,1,0,1
6596,20,26.9,49,2.1,2000,15.2,0.0,0.0,0.0,1440,1,0,0,0,0,1,0,1
6597,21,26.0,52,1.4,2000,15.3,0.0,0.0,0.0,1110,1,0,0,0,0,1,0,1
6598,22,25.1,53,2.0,2000,14.8,0.0,0.0,0.0,992,1,0,0,0,0,1,0,1
6599,23,24.4,54,1.6,2000,14.4,0.0,0.0,0.0,1523,1,0,0,0,0,1,0,1
6600,0,23.5,56,1.5,2000,14.2,0.0,0.0,0.0,1336,1,0,0,0,0,1,0,1
6601,1,22.8,59,1.5,2000,14.3,0.0,0.0,0.0,930,1,0,0,0,0,1,0,1
6602,2,22.0,60,1.2,2000,13.8,0.0,0.0,0.0,610,1,0,0,0,0,1,0,1
6603,3,21.5,61,1.3,2000,13.6,0.0,0.0,0.0,440,1,0,0,0,0,1,0,1
6604,4,21.1,62,1.8,2000,13.5,0.0,0.0,0.0,255,1,0,0,0,0,1,0,1
6605,5,20.6,65,1.1,2000,13.7,0.0,0.0,0.0,179,1,0,0,0,0,1,0,1
6606,6,20.2,66,1.0,2000,13.6,0.0,0.0,0.0,249,1,0,0,0,0,1,0,1
6607,7,20.2,65,1.4,2000,13.4,0.16,0.0,0.0,388,1,0,0,0,0,1,0,1
6608,8,21.3,57,1.3,2000,12.4,0.81,0.0,0.0,576,1,0,0,0,0,1,0,1
6609,9,23.4,52,1.3,1997,12.9,1.53,0.0,0.0,721,1,0,0,0,0,1,0,1
6610,10,25.0,47,1.5,2000,12.8,2.17,0.0,0.0,802,1,0,0,0,0,1,0,1
6611,11,26.5,44,1.4,1958,13.2,2.62,0.0,0.0,940,1,0,0,0,0,1,0,1
6612,12,27.5,43,1.4,1959,13.7,2.75,0.0,0.0,1075,1,0,0,0,0,1,0,1
6613,13,28.5,42,1.7,1990,14.3,2.94,0.0,0.0,1254,1,0,0,0,0,1,0,1
6614,14,29.1,43,1.4,2000,15.2,2.39,0.0,0.0,1395,1,0,0,0,0,1,0,1
6615,15,29.3,43,1.5,1958,15.4,2.4,0.0,0.0,1550,1,0,0,0,0,1,0,1
6616,16,29.3,44,1.4,1997,15.7,1.32,0.0,0.0,1853,1,0,0,0,0,1,0,1
6617,17,28.8,47,2.0,1998,16.3,1.0,0.0,0.0,2069,1,0,0,0,0,1,0,1
6618,18,27.9,52,1.7,2000,17.1,0.2,0.0,0.0,2118,1,0,0,0,0,1,0,1
6619,19,27.3,54,1.5,2000,17.1,0.05,0.0,0.0,1986,1,0,0,0,0,1,0,1
6620,20,26.9,56,1.6,2000,17.3,0.0,0.0,0.0,1838,1,0,0,0,0,1,0,1
6621,21,26.2,62,2.3,2000,18.3,0.0,0.0,0.0,1759,1,0,0,0,0,1,0,1
6622,22,25.7,64,1.1,2000,18.3,0.0,0.0,0.0,1511,1,0,0,0,0,1,0,1
6623,23,25.1,65,2.2,2000,18.0,0.0,0.0,0.0,1047,1,0,0,0,0,1,0,1
6624,0,24.7,67,1.2,2000,18.1,0.0,0.0,0.0,763,1,0,0,0,0,1,0,1
6625,1,24.5,68,0.5,2000,18.1,0.0,0.0,0.0,524,1,0,0,0,0,1,0,1
6626,2,24.3,68,1.0,2000,18.0,0.0,0.0,0.0,321,1,0,0,0,0,1,0,1
6627,3,24.2,70,0.3,2000,18.3,0.0,0.0,0.0,211,1,0,0,0,0,1,0,1
6628,4,24.0,70,1.2,2000,18.1,0.0,0.0,0.0,153,1,0,0,0,0,1,0,1
6629,5,23.9,70,1.5,2000,18.0,0.0,0.0,0.0,264,1,0,0,0,0,1,0,1
6630,6,23.8,71,1.2,2000,18.2,0.0,0.0,0.0,656,1,0,0,0,0,1,0,1
6631,7,23.9,71,0.4,2000,18.3,0.02,0.0,0.0,1287,1,0,0,0,0,1,0,1
6632,8,24.2,70,1.4,2000,18.3,0.16,0.0,0.0,1580,1,0,0,0,0,1,0,1
6633,9,23.6,86,1.2,336,21.1,0.14,2.0,0.0,719,1,0,0,0,0,1,0,1
6634,10,23.3,89,0.7,1716,21.3,0.2,0.5,0.0,434,1,0,0,0,0,1,0,1
6635,11,23.7,86,0.6,1798,21.2,0.31,0.0,0.0,443,1,0,0,0,0,1,0,1
6636,12,23.9,83,1.1,1901,20.8,0.27,0.0,0.0,673,1,0,0,0,0,1,0,1
6637,13,24.9,78,1.5,1910,20.7,0.72,0.0,0.0,731,1,0,0,0,0,1,0,1
6638,14,25.6,77,0.8,1930,21.2,0.78,0.0,0.0,532,1,0,0,0,0,1,0,1
6639,15,25.7,81,0.7,1825,22.1,0.43,0.0,0.0,137,1,0,0,0,0,1,0,1
6640,16,25.5,91,1.3,403,23.9,0.23,3.5,0.0,39,1,0,0,0,0,1,0,1
6643,19,21.7,97,0.2,1154,21.1,0.01,1.0,0.0,73,1,0,0,0,0,1,0,1
6644,20,21.5,97,0.3,2000,20.9,0.0,0.5,0.0,151,1,0,0,0,0,1,0,1
6645,21,21.6,97,0.5,646,21.0,0.0,0.5,0.0,110,1,0,0,0,0,1,0,1
6646,22,21.7,97,0.4,440,21.1,0.0,0.5,0.0,379,1,0,0,0,0,1,0,1
6647,23,21.7,97,0.8,838,21.1,0.0,0.0,0.0,486,1,0,0,0,0,1,0,1
6648,0,21.4,97,0.1,404,20.8,0.0,0.0,0.0,500,1,0,0,0,0,1,0,1
6649,1,21.3,97,1.1,570,20.7,0.0,0.0,0.0,486,1,0,0,0,0,1,0,1
6650,2,20.9,96,0.4,970,20.2,0.0,0.0,0.0,324,1,0,0,0,0,1,0,1
6651,3,20.6,97,0.2,500,20.1,0.0,0.0,0.0,223,1,0,0,0,0,1,0,1
6652,4,20.4,97,2.7,704,19.9,0.0,0.0,0.0,186,1,0,0,0,0,1,0,1
6653,5,20.2,97,1.2,528,19.7,0.0,0.0,0.0,219,1,0,0,0,0,1,0,1
6654,6,20.0,97,0.0,647,19.5,0.0,0.0,0.0,602,1,0,0,0,0,1,0,1
6655,7,20.1,97,1.9,443,19.6,0.03,0.0,0.0,1289,1,0,0,0,0,1,0,1
6656,8,20.5,90,1.9,490,18.7,0.53,0.0,0.0,2059,1,0,0,0,0,1,0,1
6657,9,21.6,81,2.3,1669,18.1,1.2,0.0,0.0,1083,1,0,0,0,0,1,0,1
6658,10,23.1,73,3.1,2000,17.9,2.24,0.0,0.0,822,1,0,0,0,0,1,0,1
6659,11,24.5,64,2.7,2000,17.2,2.7,0.0,0.0,940,1,0,0,0,0,1,0,1
6660,12,25.8,57,2.8,2000,16.6,3.02,0.0,0.0,995,1,0,0,0,0,1,0,1
6661,13,26.5,58,2.8,2000,17.5,2.87,0.0,0.0,997,1,0,0,0,0,1,0,1
6662,14,27.4,52,3.8,1998,16.6,2.67,0.0,0.0,987,1,0,0,0,0,1,0,1
6663,15,26.7,51,3.4,2000,15.7,2.09,0.0,0.0,1178,1,0,0,0,0,1,0,1
6664,16,27.1,47,4.3,2000,14.8,1.82,0.0,0.0,1429,1,0,0,0,0,1,0,1
6665,17,27.6,47,3.3,2000,15.2,1.49,0.0,0.0,1993,1,0,0,0,0,1,0,1
6667,19,25.1,49,3.1,2000,13.6,0.18,0.0,0.0,2491,1,0,0,0,0,1,0,1
6668,20,23.7,49,3.3,2000,12.3,0.0,0.0,0.0,2259,1,0,0,0,0,1,0,1
6669,21,22.9,55,3.0,2000,13.3,0.0,0.0,0.0,2212,1,0,0,0,0,1,0,1
6670,22,22.2,58,1.5,2000,13.5,0.0,0.0,0.0,1856,1,0,0,0,0,1,0,1
6671,23,21.7,60,0.5,2000,13.5,0.0,0.0,0.0,1233,1,0,0,0,0,1,0,1
6672,0,21.1,64,1.5,2000,14.0,0.0,0.0,0.0,983,1,0,0,0,0,1,0,1
6673,1,20.9,66,1.1,2000,14.3,0.0,0.0,0.0,748,1,0,0,0,0,1,0,1
6674,2,20.6,72,0.9,2000,15.3,0.0,0.0,0.0,493,1,0,0,0,0,1,0,1
6675,3,20.2,77,0.4,2000,16.0,0.0,0.0,0.0,376,1,0,0,0,0,1,0,1
6676,4,19.9,81,0.2,2000,16.5,0.0,0.0,0.0,220,1,0,0,0,0,1,0,1
6677,5,19.7,82,0.5,2000,16.5,0.0,0.0,0.0,249,1,0,0,0,0,1,0,1
6678,6,19.8,82,0.5,2000,16.6,0.0,0.0,0.0,676,1,0,0,0,0,1,0,1
6679,7,19.8,79,0.9,2000,16.0,0.13,0.0,0.0,1487,1,0,0,0,0,1,0,1
6680,8,21.2,69,1.9,2000,15.2,0.74,0.0,0.0,2312,1,0,0,0,0,1,0,1
6681,9,23.4,59,3.0,1974,14.9,1.46,0.0,0.0,1195,1,0,0,0,0,1,0,1
6682,10,25.4,49,3.9,1996,13.9,2.13,0.0,0.0,847,1,0,0,0,0,1,0,1
6683,11,26.4,47,2.9,2000,14.1,2.38,0.0,0.0,937,1,0,0,0,0,1,0,1
6685,13,27.3,46,4.8,1983,14.6,2.92,0.0,0.0,1039,1,0,0,0,0,1,0,1
6688,16,28.2,37,4.0,1987,12.1,2.03,0.0,0.0,1446,1,0,0,0,0,1,0,1
6691,19,25.4,55,3.2,2000,15.6,0.15,0.0,0.0,2468,1,0,0,0,0,1,0,1
6692,20,24.5,64,2.0,2000,17.2,0.0,0.0,0.0,2177,1,0,0,0,0,1,0,1
6693,21,23.9,75,2.3,1975,19.1,0.0,0.0,0.0,2024,1,0,0,0,0,1,0,1
6694,22,23.6,82,1.8,1673,20.3,0.0,0.0,0.0,1798,1,0,0,0,0,1,0,1
6695,23,23.0,83,1.8,1469,19.9,0.0,0.0,0.0,1219,1,0,0,0,0,1,0,1
6696,0,22.5,83,0.5,1593,19.4,0.0,0.0,0.0,963,1,0,0,0,0,1,0,1
6697,1,21.9,85,0.2,1410,19.2,0.0,0.0,0.0,743,1,0,0,0,0,1,0,1
6698,2,21.6,86,0.2,1353,19.1,0.0,0.0,0.0,531,1,0,0,0,0,1,0,1
6699,3,21.5,85,0.1,1282,18.8,0.0,0.0,0.0,320,1,0,0,0,0,1,0,1
6700,4,21.6,87,0.4,951,19.3,0.0,0.0,0.0,215,1,0,0,0,0,1,0,1
6701,5,21.7,87,0.6,846,19.4,0.0,0.0,0.0,247,1,0,0,0,0,1,0,1
6702,6,21.4,84,0.8,1506,18.5,0.0,0.0,0.0,680,1,0,0,0,0,1,0,1
6703,7,20.9,83,0.4,1388,17.8,0.09,0.0,0.0,1438,1,0,0,0,0,1,0,1
6704,8,21.8,77,0.9,1419,17.5,0.43,0.0,0.0,2270,1,0,0,0,0,1,0,1
6705,9,23.5,72,0.5,1485,18.1,0.95,0.0,0.0,1186,1,0,0,0,0,1,0,1
6706,10,24.6,70,1.2,1454,18.7,0.96,0.0,0.0,835,1,0,0,0,0,1,0,1
6707,11,25.9,63,2.5,1693,18.3,1.32,0.0,0.0,941,1,0,0,0,0,1,0,1
6708,12,26.9,60,2.3,1592,18.4,1.67,0.0,0.0,1041,1,0,0,0,0,1,0,1
6709,13,28.0,52,2.3,1642,17.2,1.85,0.0,0.0,1049,1,0,0,0,0,1,0,1
6710,14,27.9,47,3.2,1869,15.5,1.65,0.0,0.0,1032,1,0,0,0,0,1,0,1
6711,15,27.8,48,3.0,1880,15.7,0.93,0.0,0.0,1089,1,0,0,0,0,1,0,1
6712,16,26.9,55,3.9,1909,17.0,0.54,0.0,0.0,1292,1,0,0,0,0,1,0,1
6713,17,26.6,63,3.0,2000,18.9,0.43,0.0,0.0,1525,1,0,0,0,0,1,0,1
6714,18,25.8,58,2.9,2000,16.9,0.16,0.0,0.0,2497,1,0,0,0,0,1,0,1
6715,19,25.3,71,3.3,2000,19.6,0.05,0.0,0.0,1990,1,0,0,0,0,1,0,1
